,Unnamed: 0,image_id,generator,number,female,male,age_group_a,age_group_b,age_group_c,json_response
639,639,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-58.jpg,prompthero,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.8038558959961, 'left': 245, 'top': 33, 'width': 34, 'height': 44, 'gender': {'gender': 'Female', 'confidence': 96.83069610595703}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.28907012939453, 'left': 390, 'top': 180, 'width': 30, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 68.77822875976562}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.04823303222656, 'left': 97, 'top': 123, 'width': 31, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 99.85740661621094}, 'age': {'minimum': 30, 'maximum': 40}}], 'date': '2023-07-08T12:44:53.243585', 'order': 1688820293}}"
640,640,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-40.jpg,prompthero,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.90581512451172, 'left': 252, 'top': 19, 'width': 40, 'height': 58, 'gender': {'gender': 'Male', 'confidence': 99.97573852539062}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.89080810546875, 'left': 87, 'top': 349, 'width': 32, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 87.59114837646484}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-07-08T12:44:54.368474', 'order': 1688820294}}"
641,641,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-32.jpg,prompthero,9,2,7,0,9,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94953918457031, 'left': 242, 'top': 17, 'width': 41, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 99.36306762695312}, 'age': {'minimum': 38, 'maximum': 46}}, {'confidence': 99.93852233886719, 'left': 75, 'top': 16, 'width': 37, 'height': 55, 'gender': {'gender': 'Male', 'confidence': 99.529541015625}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.59149932861328, 'left': 446, 'top': 28, 'width': 42, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 99.95663452148438}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.77748107910156, 'left': 35, 'top': 226, 'width': 45, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 99.64493560791016}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.91886138916016, 'left': 123, 'top': 24, 'width': 34, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 99.68281555175781}, 'age': {'minimum': 35, 'maximum': 43}}, {'confidence': 99.99014282226562, 'left': 38, 'top': 15, 'width': 34, 'height': 51, 'gender': {'gender': 'Female', 'confidence': 90.2199935913086}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.94804382324219, 'left': 434, 'top': 226, 'width': 39, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 91.53119659423828}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.87811279296875, 'left': 397, 'top': 13, 'width': 33, 'height': 53, 'gender': {'gender': 'Male', 'confidence': 99.53202819824219}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.88138580322266, 'left': 368, 'top': 34, 'width': 29, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 99.85641479492188}, 'age': {'minimum': 36, 'maximum': 44}}], 'date': '2023-07-08T12:44:55.823814', 'order': 1688820295}}"
642,642,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-68.jpg,prompthero,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.7465591430664, 'left': 123, 'top': 114, 'width': 34, 'height': 51, 'gender': {'gender': 'Female', 'confidence': 92.73148345947266}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.27799224853516, 'left': 245, 'top': 109, 'width': 36, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 99.98517608642578}, 'age': {'minimum': 43, 'maximum': 51}}, {'confidence': 99.26785278320312, 'left': 370, 'top': 116, 'width': 33, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 99.64221954345703}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T12:44:56.940385', 'order': 1688820296}}"
643,643,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-13.jpg,prompthero,4,2,2,0,3,1,"{'status': 200, 'data': {'detections': [{'confidence': 99.66610717773438, 'left': 363, 'top': 224, 'width': 35, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 99.85279083251953}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.75273132324219, 'left': 111, 'top': 221, 'width': 27, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 99.44755554199219}, 'age': {'minimum': 51, 'maximum': 59}}, {'confidence': 90.6842041015625, 'left': 286, 'top': 82, 'width': 27, 'height': 32, 'gender': {'gender': 'Female', 'confidence': 62.19510269165039}, 'age': {'minimum': 43, 'maximum': 51}}, {'confidence': 94.52194213867188, 'left': 65, 'top': 230, 'width': 26, 'height': 32, 'gender': {'gender': 'Female', 'confidence': 61.211143493652344}, 'age': {'minimum': 39, 'maximum': 47}}], 'date': '2023-07-08T12:44:57.980452', 'order': 1688820297}}"
644,644,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-87.jpg,prompthero,3,0,3,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.5655517578125, 'left': 113, 'top': 82, 'width': 31, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 99.96202087402344}, 'age': {'minimum': 40, 'maximum': 48}}, {'confidence': 99.9012680053711, 'left': 262, 'top': 74, 'width': 33, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 99.95697784423828}, 'age': {'minimum': 36, 'maximum': 44}}, {'confidence': 98.60980224609375, 'left': 385, 'top': 83, 'width': 29, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 99.98859405517578}, 'age': {'minimum': 45, 'maximum': 53}}], 'date': '2023-07-08T12:44:59.082972', 'order': 1688820299}}"
645,645,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-25.jpg,prompthero,3,0,3,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.97345733642578, 'left': 383, 'top': 86, 'width': 38, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 99.82921600341797}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 96.85022735595703, 'left': 89, 'top': 123, 'width': 36, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 99.97325897216797}, 'age': {'minimum': 35, 'maximum': 43}}, {'confidence': 94.66626739501953, 'left': 111, 'top': 240, 'width': 24, 'height': 32, 'gender': {'gender': 'Male', 'confidence': 78.56119537353516}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-07-08T12:45:00.113758', 'order': 1688820300}}"
646,646,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-77.jpg,prompthero,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T12:45:01.112302', 'order': 1688820301}}"
647,647,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-59.jpg,prompthero,6,1,5,0,5,1,"{'status': 200, 'data': {'detections': [{'confidence': 97.71072387695312, 'left': 341, 'top': 122, 'width': 26, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 99.90998840332031}, 'age': {'minimum': 45, 'maximum': 51}}, {'confidence': 98.36135864257812, 'left': 283, 'top': 140, 'width': 24, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 99.85013580322266}, 'age': {'minimum': 41, 'maximum': 49}}, {'confidence': 99.48491668701172, 'left': 386, 'top': 142, 'width': 26, 'height': 30, 'gender': {'gender': 'Male', 'confidence': 99.95880126953125}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.84208679199219, 'left': 198, 'top': 130, 'width': 24, 'height': 31, 'gender': {'gender': 'Male', 'confidence': 69.90259552001953}, 'age': {'minimum': 54, 'maximum': 62}}, {'confidence': 99.85407257080078, 'left': 29, 'top': 122, 'width': 24, 'height': 32, 'gender': {'gender': 'Male', 'confidence': 99.46489715576172}, 'age': {'minimum': 37, 'maximum': 45}}, {'confidence': 99.88496398925781, 'left': 101, 'top': 152, 'width': 24, 'height': 31, 'gender': {'gender': 'Female', 'confidence': 56.21642303466797}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-07-08T12:45:02.497121', 'order': 1688820302}}"
648,648,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-82.jpg,prompthero,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.8084716796875, 'left': 113, 'top': 87, 'width': 37, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 99.96379089355469}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 98.46086120605469, 'left': 369, 'top': 85, 'width': 28, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 91.76224517822266}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T12:45:03.566860', 'order': 1688820303}}"
649,649,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-24.jpg,prompthero,4,1,3,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.77080535888672, 'left': 82, 'top': 89, 'width': 29, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 99.95328521728516}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.91907501220703, 'left': 341, 'top': 90, 'width': 30, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 99.9922103881836}, 'age': {'minimum': 39, 'maximum': 47}}, {'confidence': 99.62568664550781, 'left': 417, 'top': 83, 'width': 25, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 99.78170013427734}, 'age': {'minimum': 35, 'maximum': 43}}, {'confidence': 99.78099822998047, 'left': 192, 'top': 85, 'width': 25, 'height': 31, 'gender': {'gender': 'Female', 'confidence': 91.68484497070312}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T12:45:04.812017', 'order': 1688820304}}"
650,650,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-85.jpg,prompthero,4,2,2,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.73014831542969, 'left': 196, 'top': 53, 'width': 29, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 99.8871078491211}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 95.85458374023438, 'left': 447, 'top': 261, 'width': 28, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 99.5806655883789}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 99.71410369873047, 'left': 72, 'top': 125, 'width': 25, 'height': 34, 'gender': {'gender': 'Female', 'confidence': 73.18942260742188}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 98.30628967285156, 'left': 330, 'top': 210, 'width': 25, 'height': 30, 'gender': {'gender': 'Male', 'confidence': 99.63146209716797}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T12:45:06.187775', 'order': 1688820306}}"
651,651,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-16.jpg,prompthero,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.92500305175781, 'left': 222, 'top': 0, 'width': 45, 'height': 52, 'gender': {'gender': 'Female', 'confidence': 73.6410903930664}, 'age': {'minimum': 36, 'maximum': 44}}], 'date': '2023-07-08T12:45:07.132162', 'order': 1688820307}}"
652,652,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-4.jpg,prompthero,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T12:45:08.364412', 'order': 1688820308}}"
653,653,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-11.jpg,prompthero,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.8869857788086, 'left': 366, 'top': 67, 'width': 29, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 99.91458892822266}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 98.99800109863281, 'left': 285, 'top': 86, 'width': 25, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 99.38274383544922}, 'age': {'minimum': 43, 'maximum': 51}}], 'date': '2023-07-08T12:45:09.468407', 'order': 1688820309}}"
654,654,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-64.jpg,prompthero,1,0,1,0,0,1,"{'status': 200, 'data': {'detections': [{'confidence': 99.99334716796875, 'left': 190, 'top': 114, 'width': 208, 'height': 276, 'gender': {'gender': 'Male', 'confidence': 99.85238647460938}, 'age': {'minimum': 51, 'maximum': 59}}], 'date': '2023-07-08T12:45:10.434181', 'order': 1688820310}}"
655,655,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-86.jpg,prompthero,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T12:45:11.337763', 'order': 1688820311}}"
656,656,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-14.jpg,prompthero,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.65834045410156, 'left': 399, 'top': 136, 'width': 32, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 97.3521499633789}, 'age': {'minimum': 38, 'maximum': 46}}], 'date': '2023-07-08T12:45:12.247517', 'order': 1688820312}}"
657,657,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-72.jpg,prompthero,4,0,4,0,3,1,"{'status': 200, 'data': {'detections': [{'confidence': 99.18663787841797, 'left': 142, 'top': 40, 'width': 35, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 99.95156860351562}, 'age': {'minimum': 37, 'maximum': 45}}, {'confidence': 99.92642974853516, 'left': 311, 'top': 118, 'width': 33, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 99.96297454833984}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 91.72492980957031, 'left': 397, 'top': 133, 'width': 26, 'height': 41, 'gender': {'gender': 'Male', 'confidence': 98.60018157958984}, 'age': {'minimum': 57, 'maximum': 65}}, {'confidence': 99.85210418701172, 'left': 99, 'top': 47, 'width': 26, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 99.85031127929688}, 'age': {'minimum': 29, 'maximum': 39}}], 'date': '2023-07-08T12:45:13.475366', 'order': 1688820313}}"
658,658,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-35.jpg,prompthero,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.77305603027344, 'left': 253, 'top': 119, 'width': 25, 'height': 32, 'gender': {'gender': 'Female', 'confidence': 58.96211242675781}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.47837829589844, 'left': 82, 'top': 190, 'width': 24, 'height': 31, 'gender': {'gender': 'Male', 'confidence': 99.84048461914062}, 'age': {'minimum': 19, 'maximum': 27}}, {'confidence': 98.34308624267578, 'left': 475, 'top': 257, 'width': 16, 'height': 21, 'gender': {'gender': 'Male', 'confidence': 73.15902709960938}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-07-08T12:45:14.912832', 'order': 1688820314}}"
659,659,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-90.jpg,prompthero,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T12:45:15.969366', 'order': 1688820315}}"
660,660,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-6.jpg,prompthero,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.60499572753906, 'left': 177, 'top': 93, 'width': 24, 'height': 32, 'gender': {'gender': 'Male', 'confidence': 98.78752136230469}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.65901184082031, 'left': 316, 'top': 127, 'width': 21, 'height': 29, 'gender': {'gender': 'Male', 'confidence': 88.82185363769531}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 96.19837188720703, 'left': 52, 'top': 153, 'width': 16, 'height': 21, 'gender': {'gender': 'Female', 'confidence': 98.54573822021484}, 'age': {'minimum': 18, 'maximum': 24}}], 'date': '2023-07-08T12:45:17.450301', 'order': 1688820317}}"
661,661,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-83.jpg,prompthero,4,2,2,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.06834411621094, 'left': 209, 'top': 66, 'width': 29, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 75.86722564697266}, 'age': {'minimum': 43, 'maximum': 51}}, {'confidence': 96.84957885742188, 'left': 131, 'top': 120, 'width': 27, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 97.3735122680664}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.86998748779297, 'left': 294, 'top': 77, 'width': 24, 'height': 32, 'gender': {'gender': 'Male', 'confidence': 99.97551727294922}, 'age': {'minimum': 47, 'maximum': 53}}, {'confidence': 99.68529510498047, 'left': 403, 'top': 177, 'width': 20, 'height': 32, 'gender': {'gender': 'Female', 'confidence': 69.02360534667969}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T12:45:18.582385', 'order': 1688820318}}"
662,662,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-22.jpg,prompthero,3,0,3,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.89898681640625, 'left': 101, 'top': 145, 'width': 41, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 97.61979675292969}, 'age': {'minimum': 40, 'maximum': 48}}, {'confidence': 99.93898010253906, 'left': 251, 'top': 22, 'width': 41, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 99.82455444335938}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 99.86131286621094, 'left': 406, 'top': 161, 'width': 39, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 99.97566223144531}, 'age': {'minimum': 47, 'maximum': 53}}], 'date': '2023-07-08T12:45:19.611702', 'order': 1688820319}}"
663,663,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-98.jpg,prompthero,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.0280990600586, 'left': 240, 'top': 61, 'width': 53, 'height': 72, 'gender': {'gender': 'Male', 'confidence': 99.8434066772461}, 'age': {'minimum': 39, 'maximum': 47}}], 'date': '2023-07-08T12:45:20.950204', 'order': 1688820320}}"
664,664,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-43.jpg,prompthero,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.97020721435547, 'left': 164, 'top': 154, 'width': 155, 'height': 219, 'gender': {'gender': 'Male', 'confidence': 99.95562744140625}, 'age': {'minimum': 41, 'maximum': 49}}], 'date': '2023-07-08T12:45:22.004179', 'order': 1688820322}}"
665,665,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-60.jpg,prompthero,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.72411346435547, 'left': 237, 'top': 29, 'width': 35, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 99.94476318359375}, 'age': {'minimum': 36, 'maximum': 44}}], 'date': '2023-07-08T12:45:23.100743', 'order': 1688820323}}"
666,666,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-67.jpg,prompthero,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.627685546875, 'left': 185, 'top': 90, 'width': 127, 'height': 159, 'gender': {'gender': 'Male', 'confidence': 99.70012664794922}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T12:45:24.163988', 'order': 1688820324}}"
667,667,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-1.jpg,prompthero,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.04609680175781, 'left': 97, 'top': 105, 'width': 45, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 91.03267669677734}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.8271255493164, 'left': 400, 'top': 6, 'width': 32, 'height': 48, 'gender': {'gender': 'Female', 'confidence': 99.2918930053711}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T12:45:25.497744', 'order': 1688820325}}"
668,668,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-12.jpg,prompthero,3,0,3,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.86735534667969, 'left': 236, 'top': 70, 'width': 36, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 96.79061889648438}, 'age': {'minimum': 42, 'maximum': 50}}, {'confidence': 99.9079360961914, 'left': 97, 'top': 102, 'width': 32, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 90.60393524169922}, 'age': {'minimum': 43, 'maximum': 51}}, {'confidence': 99.96598052978516, 'left': 376, 'top': 91, 'width': 31, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 99.9916763305664}, 'age': {'minimum': 36, 'maximum': 44}}], 'date': '2023-07-08T12:45:27.245549', 'order': 1688820327}}"
669,669,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-51.jpg,prompthero,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.80084228515625, 'left': 194, 'top': 86, 'width': 73, 'height': 85, 'gender': {'gender': 'Male', 'confidence': 94.26026916503906}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T12:45:28.163824', 'order': 1688820328}}"
670,670,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-97.jpg,prompthero,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T12:45:29.205197', 'order': 1688820329}}"
671,671,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-53.jpg,prompthero,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.4305648803711, 'left': 109, 'top': 109, 'width': 22, 'height': 33, 'gender': {'gender': 'Male', 'confidence': 99.59579467773438}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 96.61052703857422, 'left': 323, 'top': 117, 'width': 23, 'height': 28, 'gender': {'gender': 'Male', 'confidence': 99.99706268310547}, 'age': {'minimum': 31, 'maximum': 41}}], 'date': '2023-07-08T12:45:30.314110', 'order': 1688820330}}"
672,672,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-75.jpg,prompthero,6,2,4,0,6,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.61894989013672, 'left': 232, 'top': 99, 'width': 30, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 99.97685241699219}, 'age': {'minimum': 49, 'maximum': 57}}, {'confidence': 99.85749816894531, 'left': 371, 'top': 213, 'width': 27, 'height': 40, 'gender': {'gender': 'Female', 'confidence': 70.00276947021484}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 98.78165435791016, 'left': 430, 'top': 176, 'width': 26, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 61.07903289794922}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.01625061035156, 'left': 141, 'top': 139, 'width': 23, 'height': 33, 'gender': {'gender': 'Female', 'confidence': 99.68812561035156}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 96.40899658203125, 'left': 359, 'top': 139, 'width': 18, 'height': 21, 'gender': {'gender': 'Male', 'confidence': 99.11640167236328}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 95.40361022949219, 'left': 65, 'top': 175, 'width': 16, 'height': 23, 'gender': {'gender': 'Male', 'confidence': 97.3179702758789}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T12:45:31.684426', 'order': 1688820331}}"
673,673,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-31.jpg,prompthero,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.89402770996094, 'left': 223, 'top': 92, 'width': 77, 'height': 107, 'gender': {'gender': 'Male', 'confidence': 99.9830551147461}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-07-08T12:45:32.672384', 'order': 1688820332}}"
674,674,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-19.jpg,prompthero,4,0,4,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9273452758789, 'left': 332, 'top': 91, 'width': 36, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 97.17833709716797}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.89639282226562, 'left': 53, 'top': 95, 'width': 31, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 99.71788787841797}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 98.09140014648438, 'left': 424, 'top': 79, 'width': 28, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 98.2955322265625}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 98.58100891113281, 'left': 180, 'top': 96, 'width': 28, 'height': 35, 'gender': {'gender': 'Male', 'confidence': 98.72869110107422}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-07-08T12:45:33.834599', 'order': 1688820333}}"
675,675,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-7.jpg,prompthero,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.05025482177734, 'left': 364, 'top': 154, 'width': 26, 'height': 35, 'gender': {'gender': 'Male', 'confidence': 98.26602935791016}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 99.08544921875, 'left': 273, 'top': 163, 'width': 26, 'height': 33, 'gender': {'gender': 'Male', 'confidence': 99.35992431640625}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T12:45:34.908912', 'order': 1688820334}}"
676,676,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-23.jpg,prompthero,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.8371810913086, 'left': 240, 'top': 88, 'width': 31, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 96.15106201171875}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 98.7492904663086, 'left': 134, 'top': 105, 'width': 27, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 97.6014633178711}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T12:45:36.495715', 'order': 1688820336}}"
677,677,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_2/SD-HERO-P2-0.jpg,prompthero,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.80243682861328, 'left': 254, 'top': 40, 'width': 36, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 99.72632598876953}, 'age': {'minimum': 38, 'maximum': 46}}], 'date': '2023-07-08T12:45:37.586034', 'order': 1688820337}}"
