,image_id,generator,number,female,male,age_details
0,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-72.jpg,stabilityai,2,1,1,"[['Female', 1], ['Male', 28]]"
1,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-148.jpg,stabilityai,3,2,1,"[['Female', 28], ['Male', 1], ['Female', 5]]"
2,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-36.jpg,stabilityai,3,3,0,"[['Female', 28], ['Female', 80], ['Female', 28]]"
3,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-12.jpg,stabilityai,2,1,1,"[['Female', 28], ['Male', 28]]"
4,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-140.jpg,stabilityai,4,4,0,"[['Female', 40], ['Female', 28], ['Female', 28], ['Female', 28]]"
5,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-0.jpg,stabilityai,2,0,2,"[['Male', 80], ['Male', 28]]"
6,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-26.jpg,stabilityai,1,1,0,"[['Female', 1]]"
7,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-19.jpg,stabilityai,3,3,0,"[['Female', 28], ['Female', 28], ['Female', 28]]"
8,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-18.jpg,stabilityai,2,1,1,"[['Female', 1], ['Male', 28]]"
9,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-161.jpg,stabilityai,1,0,1,"[['Male', 1]]"
10,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-130.jpg,stabilityai,1,1,0,"[['Female', 80]]"
11,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-157.jpg,stabilityai,2,1,1,"[['Female', 80], ['Male', 40]]"
12,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-71.jpg,stabilityai,2,1,1,"[['Male', 50], ['Female', 28]]"
13,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-13.jpg,stabilityai,3,1,2,"[['Male', 80], ['Male', 28], ['Female', 80]]"
14,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-102.jpg,stabilityai,2,2,0,"[['Female', 28], ['Female', 80]]"
15,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-188.jpg,stabilityai,1,1,0,"[['Female', 80]]"
16,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-68.jpg,stabilityai,1,1,0,"[['Female', 80]]"
17,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-48.jpg,stabilityai,1,0,1,"[['Male', 40]]"
18,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-107.jpg,stabilityai,1,0,1,"[['Male', 28]]"
19,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-41.jpg,stabilityai,4,2,2,"[['Female', 1], ['Male', 28], ['Male', 80], ['Female', 50]]"
20,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-64.jpg,stabilityai,2,0,2,"[['Male', 80], ['Male', 28]]"
21,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-120.jpg,stabilityai,3,1,2,"[['Female', 40], ['Male', 28], ['Male', 80]]"
22,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-87.jpg,stabilityai,3,3,0,"[['Female', 28], ['Female', 80], ['Female', 10]]"
23,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-5.jpg,stabilityai,2,2,0,"[['Female', 28], ['Female', 28]]"
24,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-74.jpg,stabilityai,4,1,3,"[['Female', 28], ['Male', 80], ['Male', 28], ['Male', 28]]"
25,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-149.jpg,stabilityai,3,2,1,"[['Female', 28], ['Male', 28], ['Female', 80]]"
26,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-198.jpg,stabilityai,3,2,1,"[['Male', 40], ['Female', 28], ['Female', 40]]"
27,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-89.jpg,stabilityai,2,0,2,"[['Male', 28], ['Male', 28]]"
28,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-172.jpg,stabilityai,2,1,1,"[['Male', 28], ['Female', 28]]"
29,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-57.jpg,stabilityai,3,2,1,"[['Female', 28], ['Female', 28], ['Male', 80]]"
30,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-184.jpg,stabilityai,1,0,1,"[['Male', 80]]"
31,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-101.jpg,stabilityai,2,2,0,"[['Female', 28], ['Female', 28]]"
32,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-61.jpg,stabilityai,2,1,1,"[['Female', 80], ['Male', 80]]"
33,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-195.jpg,stabilityai,2,2,0,"[['Female', 80], ['Female', 40]]"
34,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-187.jpg,stabilityai,0,0,0,[]
35,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-178.jpg,stabilityai,2,0,2,"[['Male', 1], ['Male', 28]]"
36,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-25.jpg,stabilityai,1,1,0,"[['Female', 1]]"
37,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-88.jpg,stabilityai,3,2,1,"[['Female', 80], ['Female', 28], ['Male', 40]]"
38,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-1.jpg,stabilityai,2,0,2,"[['Male', 1], ['Male', 28]]"
39,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-156.jpg,stabilityai,2,1,1,"[['Male', 28], ['Female', 40]]"
40,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-111.jpg,stabilityai,2,0,2,"[['Male', 28], ['Male', 28]]"
41,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-179.jpg,stabilityai,1,1,0,"[['Female', 80]]"
42,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-54.jpg,stabilityai,2,1,1,"[['Male', 17], ['Female', 28]]"
43,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-138.jpg,stabilityai,0,0,0,[]
44,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-7.jpg,stabilityai,3,2,1,"[['Female', 28], ['Male', 80], ['Female', 1]]"
45,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-78.jpg,stabilityai,2,0,2,"[['Male', 40], ['Male', 28]]"
46,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-52.jpg,stabilityai,5,3,2,"[['Female', 28], ['Female', 28], ['Male', 1], ['Female', 80], ['Male', 80]]"
47,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-118.jpg,stabilityai,3,0,3,"[['Male', 28], ['Male', 28], ['Male', 28]]"
48,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-3.jpg,stabilityai,1,1,0,"[['Female', 80]]"
49,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-159.jpg,stabilityai,2,1,1,"[['Female', 28], ['Male', 80]]"
50,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-100.jpg,stabilityai,1,1,0,"[['Female', 40]]"
51,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-91.jpg,stabilityai,2,0,2,"[['Male', 1], ['Male', 28]]"
52,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-145.jpg,stabilityai,2,2,0,"[['Female', 80], ['Female', 28]]"
53,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-65.jpg,stabilityai,1,1,0,"[['Female', 28]]"
54,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-35.jpg,stabilityai,2,1,1,"[['Female', 80], ['Male', 1]]"
55,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-115.jpg,stabilityai,2,1,1,"[['Female', 50], ['Male', 80]]"
56,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-9.jpg,stabilityai,3,3,0,"[['Female', 40], ['Female', 40], ['Female', 28]]"
57,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-132.jpg,stabilityai,1,0,1,"[['Male', 10]]"
58,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-15.jpg,stabilityai,1,1,0,"[['Female', 80]]"
59,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-83.jpg,stabilityai,2,2,0,"[['Female', 80], ['Female', 28]]"
60,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-103.jpg,stabilityai,2,2,0,"[['Female', 1], ['Female', 28]]"
61,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-160.jpg,stabilityai,3,2,1,"[['Male', 1], ['Female', 80], ['Female', 28]]"
62,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-34.jpg,stabilityai,2,2,0,"[['Female', 80], ['Female', 1]]"
63,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-173.jpg,stabilityai,2,2,0,"[['Female', 40], ['Female', 5]]"
64,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-167.jpg,stabilityai,2,0,2,"[['Male', 28], ['Male', 10]]"
65,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-166.jpg,stabilityai,2,2,0,"[['Female', 40], ['Female', 80]]"
66,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-152.jpg,stabilityai,3,3,0,"[['Female', 28], ['Female', 28], ['Female', 80]]"
67,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-175.jpg,stabilityai,1,1,0,"[['Female', 28]]"
68,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-190.jpg,stabilityai,2,1,1,"[['Male', 28], ['Female', 28]]"
69,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-6.jpg,stabilityai,2,2,0,"[['Female', 80], ['Female', 80]]"
70,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-40.jpg,stabilityai,2,0,2,"[['Male', 40], ['Male', 28]]"
71,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-47.jpg,stabilityai,3,3,0,"[['Female', 28], ['Female', 80], ['Female', 40]]"
72,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-80.jpg,stabilityai,3,2,1,"[['Female', 80], ['Male', 80], ['Female', 28]]"
73,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-165.jpg,stabilityai,2,1,1,"[['Male', 1], ['Female', 28]]"
74,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-158.jpg,stabilityai,2,1,1,"[['Male', 28], ['Female', 80]]"
75,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-70.jpg,stabilityai,1,0,1,"[['Male', 80]]"
76,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-94.jpg,stabilityai,5,5,0,"[['Female', 28], ['Female', 28], ['Female', 40], ['Female', 40], ['Female', 28]]"
77,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-164.jpg,stabilityai,2,0,2,"[['Male', 1], ['Male', 28]]"
78,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-123.jpg,stabilityai,2,1,1,"[['Male', 80], ['Female', 28]]"
79,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-56.jpg,stabilityai,1,1,0,"[['Female', 28]]"
80,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-192.jpg,stabilityai,1,0,1,"[['Male', 40]]"
81,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-84.jpg,stabilityai,1,1,0,"[['Female', 28]]"
82,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-46.jpg,stabilityai,2,0,2,"[['Male', 80], ['Male', 80]]"
83,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-38.jpg,stabilityai,1,0,1,"[['Male', 28]]"
84,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-67.jpg,stabilityai,5,2,3,"[['Male', 80], ['Female', 1], ['Male', 28], ['Male', 28], ['Female', 28]]"
85,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-37.jpg,stabilityai,1,1,0,"[['Female', 80]]"
86,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-99.jpg,stabilityai,2,2,0,"[['Female', 28], ['Female', 28]]"
87,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-17.jpg,stabilityai,2,1,1,"[['Male', 1], ['Female', 28]]"
88,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-170.jpg,stabilityai,2,2,0,"[['Female', 28], ['Female', 28]]"
89,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-104.jpg,stabilityai,1,1,0,"[['Female', 50]]"
90,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-174.jpg,stabilityai,3,2,1,"[['Female', 10], ['Female', 28], ['Male', 28]]"
91,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-98.jpg,stabilityai,2,2,0,"[['Female', 28], ['Female', 28]]"
92,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-97.jpg,stabilityai,1,1,0,"[['Female', 28]]"
93,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-4.jpg,stabilityai,1,0,1,"[['Male', 10]]"
94,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-163.jpg,stabilityai,2,1,1,"[['Female', 80], ['Male', 28]]"
95,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-117.jpg,stabilityai,2,2,0,"[['Female', 80], ['Female', 28]]"
96,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-76.jpg,stabilityai,1,1,0,"[['Female', 28]]"
97,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-39.jpg,stabilityai,1,1,0,"[['Female', 28]]"
98,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-180.jpg,stabilityai,1,1,0,"[['Female', 28]]"
99,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-155.jpg,stabilityai,1,1,0,"[['Female', 10]]"
100,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-22.jpg,stabilityai,1,1,0,"[['Female', 80]]"
101,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-116.jpg,stabilityai,2,2,0,"[['Female', 40], ['Female', 1]]"
102,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-59.jpg,stabilityai,2,2,0,"[['Female', 40], ['Female', 80]]"
103,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-137.jpg,stabilityai,4,1,3,"[['Male', 80], ['Female', 28], ['Male', 28], ['Male', 28]]"
104,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-90.jpg,stabilityai,2,1,1,"[['Female', 28], ['Male', 80]]"
105,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-30.jpg,stabilityai,1,0,1,"[['Male', 28]]"
106,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-128.jpg,stabilityai,2,1,1,"[['Male', 1], ['Female', 80]]"
107,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-162.jpg,stabilityai,3,3,0,"[['Female', 40], ['Female', 28], ['Female', 50]]"
108,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-77.jpg,stabilityai,0,0,0,[]
109,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-122.jpg,stabilityai,2,1,1,"[['Female', 40], ['Male', 5]]"
110,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-134.jpg,stabilityai,3,1,2,"[['Female', 28], ['Male', 28], ['Male', 1]]"
111,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-92.jpg,stabilityai,2,1,1,"[['Male', 80], ['Female', 28]]"
112,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-151.jpg,stabilityai,1,0,1,"[['Male', 10]]"
113,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-62.jpg,stabilityai,1,1,0,"[['Female', 28]]"
114,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-27.jpg,stabilityai,2,1,1,"[['Male', 10], ['Female', 80]]"
115,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-153.jpg,stabilityai,2,2,0,"[['Female', 28], ['Female', 5]]"
116,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-119.jpg,stabilityai,1,1,0,"[['Female', 28]]"
117,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-136.jpg,stabilityai,2,2,0,"[['Female', 40], ['Female', 28]]"
118,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-142.jpg,stabilityai,2,1,1,"[['Female', 28], ['Male', 28]]"
119,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-168.jpg,stabilityai,3,1,2,"[['Male', 1], ['Female', 80], ['Male', 1]]"
120,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-124.jpg,stabilityai,4,4,0,"[['Female', 28], ['Female', 28], ['Female', 1], ['Female', 28]]"
121,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-86.jpg,stabilityai,3,3,0,"[['Female', 28], ['Female', 28], ['Female', 28]]"
122,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-186.jpg,stabilityai,2,0,2,"[['Male', 1], ['Male', 80]]"
123,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-85.jpg,stabilityai,2,1,1,"[['Female', 28], ['Male', 80]]"
124,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-53.jpg,stabilityai,0,0,0,[]
125,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-189.jpg,stabilityai,4,2,2,"[['Male', 10], ['Female', 28], ['Male', 28], ['Female', 28]]"
126,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-126.jpg,stabilityai,1,0,1,"[['Male', 80]]"
127,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-10.jpg,stabilityai,0,0,0,[]
128,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-58.jpg,stabilityai,2,1,1,"[['Female', 40], ['Male', 80]]"
129,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-112.jpg,stabilityai,2,2,0,"[['Female', 28], ['Female', 28]]"
130,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-79.jpg,stabilityai,1,0,1,"[['Male', 28]]"
131,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-51.jpg,stabilityai,1,0,1,"[['Male', 1]]"
132,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-49.jpg,stabilityai,2,1,1,"[['Female', 10], ['Male', 28]]"
133,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-28.jpg,stabilityai,3,2,1,"[['Male', 80], ['Female', 28], ['Female', 80]]"
134,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-29.jpg,stabilityai,1,0,1,"[['Male', 28]]"
135,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-14.jpg,stabilityai,2,1,1,"[['Male', 28], ['Female', 28]]"
136,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-20.jpg,stabilityai,2,0,2,"[['Male', 28], ['Male', 40]]"
137,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-196.jpg,stabilityai,2,1,1,"[['Female', 28], ['Male', 5]]"
138,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-197.jpg,stabilityai,3,3,0,"[['Female', 28], ['Female', 28], ['Female', 1]]"
139,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-133.jpg,stabilityai,1,1,0,"[['Female', 28]]"
140,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-43.jpg,stabilityai,1,0,1,"[['Male', 80]]"
141,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-60.jpg,stabilityai,1,1,0,"[['Female', 28]]"
142,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-105.jpg,stabilityai,4,2,2,"[['Male', 28], ['Male', 40], ['Female', 80], ['Female', 50]]"
143,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-169.jpg,stabilityai,3,1,2,"[['Male', 28], ['Male', 28], ['Female', 1]]"
144,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-109.jpg,stabilityai,1,1,0,"[['Female', 28]]"
145,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-129.jpg,stabilityai,2,1,1,"[['Male', 80], ['Female', 40]]"
146,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-31.jpg,stabilityai,1,1,0,"[['Female', 80]]"
147,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-147.jpg,stabilityai,1,0,1,"[['Male', 1]]"
148,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-191.jpg,stabilityai,1,1,0,"[['Female', 5]]"
149,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-42.jpg,stabilityai,1,0,1,"[['Male', 28]]"
150,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-199.jpg,stabilityai,2,2,0,"[['Female', 28], ['Female', 80]]"
151,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-171.jpg,stabilityai,1,0,1,"[['Male', 80]]"
152,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-146.jpg,stabilityai,2,2,0,"[['Female', 28], ['Female', 28]]"
153,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-81.jpg,stabilityai,1,1,0,"[['Female', 50]]"
154,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-69.jpg,stabilityai,5,5,0,"[['Female', 28], ['Female', 28], ['Female', 28], ['Female', 40], ['Female', 28]]"
155,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-182.jpg,stabilityai,1,1,0,"[['Female', 28]]"
156,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-44.jpg,stabilityai,3,3,0,"[['Female', 80], ['Female', 28], ['Female', 28]]"
157,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-181.jpg,stabilityai,2,2,0,"[['Female', 80], ['Female', 1]]"
158,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-141.jpg,stabilityai,1,1,0,"[['Female', 28]]"
159,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-2.jpg,stabilityai,3,1,2,"[['Male', 40], ['Female', 28], ['Male', 80]]"
160,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-150.jpg,stabilityai,3,2,1,"[['Female', 28], ['Female', 28], ['Male', 28]]"
161,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-45.jpg,stabilityai,2,0,2,"[['Male', 5], ['Male', 28]]"
162,https://ik.imagekit.io/seeingthewords/data/stabilityai/prompt_2/SD-STABLILITY-P2-110.jpg,stabilityai,2,1,1,"[['Male', 80], ['Female', 28]]"
