,Unnamed: 0.1,Unnamed: 0,image_id,generator,number,female,male,age_group_a,age_group_b,age_group_c,json_response
235,235,235,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-48.jpg,SG161222,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.86931610107422, 'left': 375, 'top': 135, 'width': 28, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 98.60437774658203}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.23695373535156, 'left': 160, 'top': 166, 'width': 28, 'height': 34, 'gender': {'gender': 'Female', 'confidence': 99.81446838378906}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 98.69257354736328, 'left': 254, 'top': 224, 'width': 21, 'height': 33, 'gender': {'gender': 'Female', 'confidence': 92.62786865234375}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-06-28T19:41:44.413661', 'order': 1687981304}}"
236,236,236,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-39.jpg,SG161222,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94647216796875, 'left': 266, 'top': 125, 'width': 43, 'height': 57, 'gender': {'gender': 'Female', 'confidence': 99.7748031616211}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.93250274658203, 'left': 80, 'top': 120, 'width': 36, 'height': 50, 'gender': {'gender': 'Female', 'confidence': 93.0732421875}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.75401306152344, 'left': 163, 'top': 228, 'width': 34, 'height': 53, 'gender': {'gender': 'Female', 'confidence': 94.50054168701172}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-06-28T19:41:45.473409', 'order': 1687981305}}"
237,237,237,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-165.jpg,SG161222,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-06-28T19:41:46.496508', 'order': 1687981306}}"
238,238,238,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-157.jpg,SG161222,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.1766357421875, 'left': 280, 'top': 105, 'width': 43, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 99.9062271118164}, 'age': {'minimum': 19, 'maximum': 27}}, {'confidence': 99.82292175292969, 'left': 173, 'top': 204, 'width': 30, 'height': 48, 'gender': {'gender': 'Female', 'confidence': 99.30121612548828}, 'age': {'minimum': 20, 'maximum': 28}}], 'date': '2023-06-28T19:41:47.439518', 'order': 1687981307}}"
239,239,239,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-53.jpg,SG161222,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.97525787353516, 'left': 278, 'top': 120, 'width': 49, 'height': 71, 'gender': {'gender': 'Female', 'confidence': 92.35284423828125}, 'age': {'minimum': 16, 'maximum': 22}}, {'confidence': 99.9710464477539, 'left': 128, 'top': 91, 'width': 42, 'height': 67, 'gender': {'gender': 'Female', 'confidence': 99.99620056152344}, 'age': {'minimum': 11, 'maximum': 19}}], 'date': '2023-06-28T19:41:48.482499', 'order': 1687981308}}"
240,240,240,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-175.jpg,SG161222,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.78199005126953, 'left': 141, 'top': 56, 'width': 31, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 93.97608947753906}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.65452575683594, 'left': 387, 'top': 106, 'width': 27, 'height': 41, 'gender': {'gender': 'Female', 'confidence': 99.9864730834961}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.7505111694336, 'left': 282, 'top': 257, 'width': 27, 'height': 40, 'gender': {'gender': 'Female', 'confidence': 99.9261474609375}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-06-28T19:41:49.587905', 'order': 1687981309}}"
241,241,241,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-181.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95635223388672, 'left': 284, 'top': 113, 'width': 36, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 52.42240905761719}, 'age': {'minimum': 18, 'maximum': 26}}, {'confidence': 99.97578430175781, 'left': 164, 'top': 150, 'width': 31, 'height': 48, 'gender': {'gender': 'Female', 'confidence': 99.91265869140625}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-06-28T19:41:50.485026', 'order': 1687981310}}"
242,242,242,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-176.jpg,SG161222,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94683837890625, 'left': 137, 'top': 202, 'width': 28, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 67.62811279296875}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 96.00428009033203, 'left': 371, 'top': 60, 'width': 29, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 95.49357604980469}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.68546295166016, 'left': 260, 'top': 191, 'width': 23, 'height': 36, 'gender': {'gender': 'Female', 'confidence': 89.3517074584961}, 'age': {'minimum': 16, 'maximum': 22}}], 'date': '2023-06-28T19:41:51.523887', 'order': 1687981311}}"
243,243,243,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-52.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9104232788086, 'left': 264, 'top': 193, 'width': 44, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 68.28897094726562}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.87357330322266, 'left': 197, 'top': 256, 'width': 26, 'height': 36, 'gender': {'gender': 'Female', 'confidence': 99.04933166503906}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-06-28T19:41:53.214832', 'order': 1687981313}}"
244,244,244,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-19.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.90470886230469, 'left': 331, 'top': 140, 'width': 29, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 75.49429321289062}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.78895568847656, 'left': 167, 'top': 138, 'width': 26, 'height': 42, 'gender': {'gender': 'Female', 'confidence': 79.05918884277344}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-06-28T19:41:54.238786', 'order': 1687981314}}"
245,245,245,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-79.jpg,SG161222,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94911193847656, 'left': 242, 'top': 169, 'width': 29, 'height': 33, 'gender': {'gender': 'Female', 'confidence': 91.43354034423828}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.97818756103516, 'left': 127, 'top': 203, 'width': 25, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 97.36321258544922}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-06-28T19:41:55.863670', 'order': 1687981315}}"
246,246,246,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-91.jpg,SG161222,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.91637420654297, 'left': 331, 'top': 80, 'width': 52, 'height': 74, 'gender': {'gender': 'Female', 'confidence': 99.98078918457031}, 'age': {'minimum': 10, 'maximum': 18}}, {'confidence': 99.98554229736328, 'left': 139, 'top': 111, 'width': 40, 'height': 69, 'gender': {'gender': 'Female', 'confidence': 99.76351165771484}, 'age': {'minimum': 16, 'maximum': 24}}], 'date': '2023-06-28T19:41:57.080124', 'order': 1687981317}}"
247,247,247,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-122.jpg,SG161222,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9109115600586, 'left': 333, 'top': 89, 'width': 33, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 96.27877807617188}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.80547332763672, 'left': 176, 'top': 90, 'width': 26, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 99.5362319946289}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-06-28T19:41:58.169634', 'order': 1687981318}}"
248,248,248,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-54.jpg,SG161222,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.7442398071289, 'left': 335, 'top': 150, 'width': 33, 'height': 49, 'gender': {'gender': 'Female', 'confidence': 88.39717864990234}, 'age': {'minimum': 20, 'maximum': 28}}, {'confidence': 99.98554229736328, 'left': 155, 'top': 83, 'width': 36, 'height': 42, 'gender': {'gender': 'Female', 'confidence': 99.84614562988281}, 'age': {'minimum': 33, 'maximum': 41}}, {'confidence': 99.89286041259766, 'left': 244, 'top': 211, 'width': 22, 'height': 30, 'gender': {'gender': 'Female', 'confidence': 99.69236755371094}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-06-28T19:41:59.132283', 'order': 1687981319}}"
249,249,249,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-40.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.23753356933594, 'left': 299, 'top': 80, 'width': 36, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 71.48616027832031}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.82205200195312, 'left': 185, 'top': 213, 'width': 27, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 87.46229553222656}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-06-28T19:42:00.118137', 'order': 1687981320}}"
250,250,250,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-194.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9576187133789, 'left': 135, 'top': 213, 'width': 34, 'height': 42, 'gender': {'gender': 'Female', 'confidence': 85.1362533569336}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.93445587158203, 'left': 365, 'top': 76, 'width': 29, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 68.47925567626953}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-06-28T19:42:01.044061', 'order': 1687981321}}"
251,251,251,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-57.jpg,SG161222,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.99009704589844, 'left': 284, 'top': 165, 'width': 42, 'height': 57, 'gender': {'gender': 'Female', 'confidence': 60.50621795654297}, 'age': {'minimum': 20, 'maximum': 28}}, {'confidence': 99.90130615234375, 'left': 141, 'top': 246, 'width': 31, 'height': 46, 'gender': {'gender': 'Female', 'confidence': 99.50387573242188}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-06-28T19:42:02.014907', 'order': 1687981322}}"
252,252,252,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-134.jpg,SG161222,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9383544921875, 'left': 174, 'top': 123, 'width': 30, 'height': 41, 'gender': {'gender': 'Female', 'confidence': 99.52583312988281}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.8782958984375, 'left': 323, 'top': 137, 'width': 25, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 97.12550354003906}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-06-28T19:42:03.175084', 'order': 1687981323}}"
253,253,253,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-24.jpg,SG161222,3,2,1,1,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.966796875, 'left': 385, 'top': 204, 'width': 35, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 99.64420318603516}, 'age': {'minimum': 6, 'maximum': 16}}, {'confidence': 99.91548156738281, 'left': 253, 'top': 82, 'width': 35, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 98.79036712646484}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.91472625732422, 'left': 73, 'top': 240, 'width': 31, 'height': 42, 'gender': {'gender': 'Female', 'confidence': 99.03042602539062}, 'age': {'minimum': 18, 'maximum': 26}}], 'date': '2023-06-28T19:42:04.186974', 'order': 1687981324}}"
254,254,254,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-6.jpg,SG161222,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95997619628906, 'left': 349, 'top': 158, 'width': 37, 'height': 60, 'gender': {'gender': 'Female', 'confidence': 99.8874740600586}, 'age': {'minimum': 19, 'maximum': 27}}, {'confidence': 99.9292221069336, 'left': 109, 'top': 176, 'width': 35, 'height': 53, 'gender': {'gender': 'Female', 'confidence': 99.60165405273438}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.91951751708984, 'left': 181, 'top': 54, 'width': 33, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 87.57869720458984}, 'age': {'minimum': 16, 'maximum': 24}}], 'date': '2023-06-28T19:42:05.364050', 'order': 1687981325}}"
255,255,255,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-170.jpg,SG161222,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.98821258544922, 'left': 210, 'top': 210, 'width': 30, 'height': 41, 'gender': {'gender': 'Female', 'confidence': 91.24015808105469}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.19630432128906, 'left': 368, 'top': 225, 'width': 24, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 66.54354858398438}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 98.21358489990234, 'left': 123, 'top': 140, 'width': 27, 'height': 35, 'gender': {'gender': 'Male', 'confidence': 86.35986328125}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-06-28T19:42:06.380504', 'order': 1687981326}}"
256,256,256,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-179.jpg,SG161222,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.24993133544922, 'left': 336, 'top': 114, 'width': 30, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 51.61568069458008}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.48211669921875, 'left': 169, 'top': 224, 'width': 26, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 99.13190460205078}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-06-28T19:42:07.400225', 'order': 1687981327}}"
257,257,257,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-102.jpg,SG161222,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95543670654297, 'left': 346, 'top': 241, 'width': 29, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 84.77354431152344}, 'age': {'minimum': 42, 'maximum': 50}}, {'confidence': 99.88825988769531, 'left': 227, 'top': 258, 'width': 26, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 99.978759765625}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.56262969970703, 'left': 158, 'top': 97, 'width': 26, 'height': 35, 'gender': {'gender': 'Female', 'confidence': 95.97055053710938}, 'age': {'minimum': 29, 'maximum': 39}}], 'date': '2023-06-28T19:42:08.491708', 'order': 1687981328}}"
258,258,258,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-133.jpg,SG161222,3,1,2,1,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.93003845214844, 'left': 272, 'top': 100, 'width': 47, 'height': 52, 'gender': {'gender': 'Female', 'confidence': 54.1768684387207}, 'age': {'minimum': 33, 'maximum': 41}}, {'confidence': 99.94163513183594, 'left': 150, 'top': 167, 'width': 34, 'height': 53, 'gender': {'gender': 'Male', 'confidence': 98.91455841064453}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 92.91549682617188, 'left': 495, 'top': 134, 'width': 9, 'height': 13, 'gender': {'gender': 'Male', 'confidence': 78.73239135742188}, 'age': {'minimum': 6, 'maximum': 14}}], 'date': '2023-06-28T19:42:09.563787', 'order': 1687981329}}"
259,259,259,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-87.jpg,SG161222,2,1,1,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.7073974609375, 'left': 319, 'top': 62, 'width': 36, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 66.9415512084961}, 'age': {'minimum': 10, 'maximum': 18}}, {'confidence': 99.55033874511719, 'left': 203, 'top': 206, 'width': 24, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 99.32595825195312}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-06-28T19:42:10.530977', 'order': 1687981330}}"
260,260,260,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-65.jpg,SG161222,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.88441467285156, 'left': 234, 'top': 128, 'width': 48, 'height': 61, 'gender': {'gender': 'Female', 'confidence': 99.7602310180664}, 'age': {'minimum': 19, 'maximum': 27}}, {'confidence': 99.91227722167969, 'left': 131, 'top': 214, 'width': 35, 'height': 48, 'gender': {'gender': 'Female', 'confidence': 99.91407012939453}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-06-28T19:42:11.711697', 'order': 1687981331}}"
261,261,261,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-105.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.7061538696289, 'left': 172, 'top': 80, 'width': 41, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 95.14213562011719}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.91637420654297, 'left': 330, 'top': 151, 'width': 33, 'height': 50, 'gender': {'gender': 'Female', 'confidence': 99.99626922607422}, 'age': {'minimum': 16, 'maximum': 24}}], 'date': '2023-06-28T19:42:12.755701', 'order': 1687981332}}"
262,262,262,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-193.jpg,SG161222,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9564437866211, 'left': 265, 'top': 64, 'width': 41, 'height': 49, 'gender': {'gender': 'Female', 'confidence': 99.9809799194336}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.98120880126953, 'left': 155, 'top': 230, 'width': 38, 'height': 48, 'gender': {'gender': 'Female', 'confidence': 99.6686782836914}, 'age': {'minimum': 13, 'maximum': 21}}], 'date': '2023-06-28T19:42:13.816138', 'order': 1687981333}}"
263,263,263,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-0.jpg,SG161222,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.82024383544922, 'left': 161, 'top': 220, 'width': 30, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 99.98406982421875}, 'age': {'minimum': 20, 'maximum': 28}}, {'confidence': 97.34854888916016, 'left': 264, 'top': 158, 'width': 38, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 99.68840026855469}, 'age': {'minimum': 30, 'maximum': 40}}], 'date': '2023-06-28T19:42:14.707720', 'order': 1687981334}}"
264,264,264,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-160.jpg,SG161222,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.88349151611328, 'left': 235, 'top': 65, 'width': 54, 'height': 50, 'gender': {'gender': 'Female', 'confidence': 93.8632583618164}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.96967315673828, 'left': 141, 'top': 172, 'width': 40, 'height': 54, 'gender': {'gender': 'Female', 'confidence': 99.96568298339844}, 'age': {'minimum': 33, 'maximum': 41}}], 'date': '2023-06-28T19:42:15.850956', 'order': 1687981335}}"
265,265,265,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_4/SD-SG16-P4-43.jpg,SG161222,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.96601104736328, 'left': 287, 'top': 109, 'width': 40, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 91.3092269897461}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.93258666992188, 'left': 197, 'top': 174, 'width': 34, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 99.89836120605469}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.96931457519531, 'left': 264, 'top': 305, 'width': 26, 'height': 41, 'gender': {'gender': 'Female', 'confidence': 99.96371459960938}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-06-28T19:42:17.069937', 'order': 1687981337}}"
