,image_id,generator,number,female,male,age_group_a,age_group_b,age_group_c,json_response
519,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-21.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:31:58.148839', 'order': 1688826718}}"
520,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-191.jpg,runwayml,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.65611267089844, 'left': 113, 'top': 145, 'width': 38, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 98.66346740722656}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 98.88282775878906, 'left': 404, 'top': 62, 'width': 29, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 97.03016662597656}, 'age': {'minimum': 19, 'maximum': 27}}, {'confidence': 99.00944519042969, 'left': 41, 'top': 149, 'width': 26, 'height': 34, 'gender': {'gender': 'Female', 'confidence': 58.43496322631836}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T14:31:58.984866', 'order': 1688826718}}"
521,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-60.jpg,runwayml,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95127868652344, 'left': 384, 'top': 174, 'width': 28, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 99.95389556884766}, 'age': {'minimum': 37, 'maximum': 45}}, {'confidence': 92.09635925292969, 'left': 445, 'top': 203, 'width': 24, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 88.9384536743164}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.53233337402344, 'left': 423, 'top': 195, 'width': 23, 'height': 33, 'gender': {'gender': 'Female', 'confidence': 70.18219757080078}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T14:31:59.980136', 'order': 1688826719}}"
522,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-101.jpg,runwayml,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.5047378540039, 'left': 178, 'top': 31, 'width': 39, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 99.9990005493164}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T14:32:00.813860', 'order': 1688826720}}"
523,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-100.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.26461029052734, 'left': 302, 'top': 66, 'width': 34, 'height': 56, 'gender': {'gender': 'Male', 'confidence': 97.67520141601562}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T14:32:01.659173', 'order': 1688826721}}"
524,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-194.jpg,runwayml,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.61547088623047, 'left': 362, 'top': 83, 'width': 39, 'height': 53, 'gender': {'gender': 'Male', 'confidence': 89.84493255615234}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 96.50660705566406, 'left': 35, 'top': 112, 'width': 29, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 99.83452606201172}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T14:32:02.435492', 'order': 1688826722}}"
525,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-180.jpg,runwayml,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.73951721191406, 'left': 108, 'top': 71, 'width': 30, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 86.7220230102539}, 'age': {'minimum': 41, 'maximum': 49}}, {'confidence': 99.8011703491211, 'left': 435, 'top': 82, 'width': 27, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 99.36546325683594}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T14:32:03.263926', 'order': 1688826723}}"
526,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-99.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:04.067106', 'order': 1688826724}}"
527,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-167.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:04.787602', 'order': 1688826724}}"
528,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-66.jpg,runwayml,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.00676727294922, 'left': 338, 'top': 24, 'width': 43, 'height': 62, 'gender': {'gender': 'Male', 'confidence': 79.0730209350586}, 'age': {'minimum': 38, 'maximum': 46}}, {'confidence': 99.81991577148438, 'left': 171, 'top': 87, 'width': 32, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 99.32783508300781}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T14:32:05.569021', 'order': 1688826725}}"
529,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-68.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.11749267578125, 'left': 95, 'top': 63, 'width': 31, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 92.80879974365234}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T14:32:06.497927', 'order': 1688826726}}"
530,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-1.jpg,runwayml,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 94.18224334716797, 'left': 66, 'top': 145, 'width': 26, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 99.92637634277344}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 96.83463287353516, 'left': 375, 'top': 138, 'width': 24, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 94.18994903564453}, 'age': {'minimum': 45, 'maximum': 51}}], 'date': '2023-07-08T14:32:12.514667', 'order': 1688826732}}"
531,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-67.jpg,runwayml,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.32073974609375, 'left': 328, 'top': 92, 'width': 26, 'height': 36, 'gender': {'gender': 'Female', 'confidence': 89.3097915649414}, 'age': {'minimum': 27, 'maximum': 37}}], 'date': '2023-07-08T14:32:13.614482', 'order': 1688826733}}"
532,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-195.jpg,runwayml,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 90.9784164428711, 'left': 222, 'top': 68, 'width': 29, 'height': 41, 'gender': {'gender': 'Female', 'confidence': 95.26510620117188}, 'age': {'minimum': 48, 'maximum': 54}}, {'confidence': 99.58586120605469, 'left': 466, 'top': 80, 'width': 28, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 99.83642578125}, 'age': {'minimum': 27, 'maximum': 37}}], 'date': '2023-07-08T14:32:14.421927', 'order': 1688826734}}"
533,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-121.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 96.94935607910156, 'left': 28, 'top': 197, 'width': 24, 'height': 30, 'gender': {'gender': 'Male', 'confidence': 94.33036804199219}, 'age': {'minimum': 29, 'maximum': 39}}], 'date': '2023-07-08T14:32:15.145462', 'order': 1688826735}}"
534,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-185.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:15.776774', 'order': 1688826735}}"
535,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-127.jpg,runwayml,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 94.44403839111328, 'left': 128, 'top': 45, 'width': 29, 'height': 38, 'gender': {'gender': 'Male', 'confidence': 89.90093231201172}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.84044647216797, 'left': 318, 'top': 80, 'width': 25, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 99.96623992919922}, 'age': {'minimum': 34, 'maximum': 42}}], 'date': '2023-07-08T14:32:16.573427', 'order': 1688826736}}"
536,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-64.jpg,runwayml,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.98103332519531, 'left': 26, 'top': 42, 'width': 42, 'height': 58, 'gender': {'gender': 'Female', 'confidence': 77.85319519042969}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.51484680175781, 'left': 337, 'top': 54, 'width': 41, 'height': 56, 'gender': {'gender': 'Male', 'confidence': 99.94641876220703}, 'age': {'minimum': 40, 'maximum': 48}}], 'date': '2023-07-08T14:32:17.362212', 'order': 1688826737}}"
537,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-149.jpg,runwayml,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95970153808594, 'left': 297, 'top': 35, 'width': 40, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 73.65904235839844}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 99.85982513427734, 'left': 174, 'top': 85, 'width': 33, 'height': 49, 'gender': {'gender': 'Female', 'confidence': 99.98937225341797}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T14:32:18.208519', 'order': 1688826738}}"
538,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-188.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:19.054384', 'order': 1688826739}}"
539,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-5.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:19.876104', 'order': 1688826739}}"
540,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-55.jpg,runwayml,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 96.15674591064453, 'left': 309, 'top': 40, 'width': 35, 'height': 48, 'gender': {'gender': 'Female', 'confidence': 67.04443359375}, 'age': {'minimum': 37, 'maximum': 45}}], 'date': '2023-07-08T14:32:20.680805', 'order': 1688826740}}"
541,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-71.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:21.281495', 'order': 1688826741}}"
542,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-190.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.32671356201172, 'left': 91, 'top': 258, 'width': 24, 'height': 35, 'gender': {'gender': 'Male', 'confidence': 98.98943328857422}, 'age': {'minimum': 19, 'maximum': 27}}], 'date': '2023-07-08T14:32:22.261983', 'order': 1688826742}}"
543,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-117.jpg,runwayml,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.8794174194336, 'left': 226, 'top': 11, 'width': 50, 'height': 60, 'gender': {'gender': 'Male', 'confidence': 94.1006088256836}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 98.9884262084961, 'left': 405, 'top': 62, 'width': 32, 'height': 41, 'gender': {'gender': 'Male', 'confidence': 98.9646987915039}, 'age': {'minimum': 31, 'maximum': 41}}], 'date': '2023-07-08T14:32:23.002322', 'order': 1688826743}}"
544,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-171.jpg,runwayml,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.70098876953125, 'left': 384, 'top': 126, 'width': 40, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 54.019676208496094}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 95.97183990478516, 'left': 480, 'top': 140, 'width': 31, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 97.08424377441406}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 92.03033447265625, 'left': 317, 'top': 151, 'width': 23, 'height': 40, 'gender': {'gender': 'Female', 'confidence': 97.03230285644531}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-07-08T14:32:23.909357', 'order': 1688826743}}"
545,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-173.jpg,runwayml,2,1,1,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.22034454345703, 'left': 121, 'top': 37, 'width': 44, 'height': 54, 'gender': {'gender': 'Male', 'confidence': 99.96812438964844}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.84709930419922, 'left': 232, 'top': 75, 'width': 40, 'height': 49, 'gender': {'gender': 'Female', 'confidence': 99.80489349365234}, 'age': {'minimum': 6, 'maximum': 14}}], 'date': '2023-07-08T14:32:24.784256', 'order': 1688826744}}"
546,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-138.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:25.551883', 'order': 1688826745}}"
547,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-139.jpg,runwayml,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.4330825805664, 'left': 237, 'top': 3, 'width': 46, 'height': 52, 'gender': {'gender': 'Female', 'confidence': 53.43635177612305}, 'age': {'minimum': 29, 'maximum': 39}}], 'date': '2023-07-08T14:32:26.466767', 'order': 1688826746}}"
548,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-35.jpg,runwayml,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.03369140625, 'left': 10, 'top': 111, 'width': 33, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 99.64697265625}, 'age': {'minimum': 20, 'maximum': 28}}, {'confidence': 99.85380554199219, 'left': 401, 'top': 139, 'width': 33, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 99.85162353515625}, 'age': {'minimum': 20, 'maximum': 28}}], 'date': '2023-07-08T14:32:27.315585', 'order': 1688826747}}"
549,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-42.jpg,runwayml,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 96.89923095703125, 'left': 108, 'top': 156, 'width': 36, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 88.1659164428711}, 'age': {'minimum': 37, 'maximum': 45}}, {'confidence': 99.32581329345703, 'left': 357, 'top': 151, 'width': 33, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 98.35994720458984}, 'age': {'minimum': 39, 'maximum': 47}}], 'date': '2023-07-08T14:32:28.264136', 'order': 1688826748}}"
550,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-46.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.7214126586914, 'left': 367, 'top': 184, 'width': 22, 'height': 35, 'gender': {'gender': 'Male', 'confidence': 99.21211242675781}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T14:32:29.097313', 'order': 1688826749}}"
551,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-198.jpg,runwayml,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 90.90508270263672, 'left': 189, 'top': 219, 'width': 22, 'height': 27, 'gender': {'gender': 'Female', 'confidence': 97.0694808959961}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T14:32:30.200460', 'order': 1688826750}}"
552,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-175.jpg,runwayml,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.8418960571289, 'left': 346, 'top': 196, 'width': 33, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 55.777305603027344}, 'age': {'minimum': 33, 'maximum': 41}}, {'confidence': 94.25786590576172, 'left': 129, 'top': 218, 'width': 25, 'height': 34, 'gender': {'gender': 'Female', 'confidence': 98.46459197998047}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-07-08T14:32:31.087548', 'order': 1688826751}}"
553,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-183.jpg,runwayml,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.22842407226562, 'left': 195, 'top': 1, 'width': 37, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 81.37188720703125}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.6004867553711, 'left': 395, 'top': 160, 'width': 32, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 98.81114196777344}, 'age': {'minimum': 16, 'maximum': 22}}, {'confidence': 98.64862060546875, 'left': 73, 'top': 123, 'width': 31, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 99.539794921875}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T14:32:32.192022', 'order': 1688826752}}"
554,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-74.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.651611328125, 'left': 333, 'top': 62, 'width': 35, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 99.9754638671875}, 'age': {'minimum': 34, 'maximum': 42}}], 'date': '2023-07-08T14:32:33.246662', 'order': 1688826753}}"
555,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-20.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:33.935099', 'order': 1688826753}}"
556,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-181.jpg,runwayml,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.26842498779297, 'left': 208, 'top': 56, 'width': 39, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 98.6164779663086}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.96167755126953, 'left': 345, 'top': 75, 'width': 33, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 61.19587326049805}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 98.74984741210938, 'left': 112, 'top': 246, 'width': 32, 'height': 46, 'gender': {'gender': 'Female', 'confidence': 97.2131576538086}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-07-08T14:32:35.326652', 'order': 1688826755}}"
557,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-4.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:35.961268', 'order': 1688826755}}"
558,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-51.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:36.548474', 'order': 1688826756}}"
559,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-97.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:37.121590', 'order': 1688826757}}"
560,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-137.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.8071060180664, 'left': 107, 'top': 43, 'width': 28, 'height': 41, 'gender': {'gender': 'Male', 'confidence': 98.70155334472656}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-07-08T14:32:37.893921', 'order': 1688826757}}"
561,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-169.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 94.60916900634766, 'left': 141, 'top': 0, 'width': 36, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 98.71808624267578}, 'age': {'minimum': 27, 'maximum': 37}}], 'date': '2023-07-08T14:32:38.638034', 'order': 1688826758}}"
562,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-144.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:39.424836', 'order': 1688826759}}"
563,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-65.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:40.170902', 'order': 1688826760}}"
564,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-88.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:40.806989', 'order': 1688826760}}"
565,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-87.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:42.071078', 'order': 1688826762}}"
566,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-3.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 95.39876556396484, 'left': 332, 'top': 108, 'width': 27, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 80.2733383178711}, 'age': {'minimum': 40, 'maximum': 48}}], 'date': '2023-07-08T14:32:42.849866', 'order': 1688826762}}"
567,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-77.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.85649108886719, 'left': 329, 'top': 39, 'width': 47, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 90.33629608154297}, 'age': {'minimum': 38, 'maximum': 46}}], 'date': '2023-07-08T14:32:43.635932', 'order': 1688826763}}"
568,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-98.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:44.192786', 'order': 1688826764}}"
569,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-91.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.81797790527344, 'left': 450, 'top': 218, 'width': 25, 'height': 31, 'gender': {'gender': 'Male', 'confidence': 58.416770935058594}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-07-08T14:32:45.145422', 'order': 1688826765}}"
570,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-84.jpg,runwayml,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.77716827392578, 'left': 116, 'top': 211, 'width': 29, 'height': 41, 'gender': {'gender': 'Male', 'confidence': 93.22410583496094}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 98.59874725341797, 'left': 305, 'top': 189, 'width': 25, 'height': 33, 'gender': {'gender': 'Female', 'confidence': 58.02655029296875}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 98.61421203613281, 'left': 392, 'top': 212, 'width': 21, 'height': 25, 'gender': {'gender': 'Female', 'confidence': 98.65776824951172}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T14:32:46.025301', 'order': 1688826766}}"
571,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-61.jpg,runwayml,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 93.58049774169922, 'left': 138, 'top': 96, 'width': 36, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 99.99507141113281}, 'age': {'minimum': 47, 'maximum': 53}}, {'confidence': 93.41007232666016, 'left': 354, 'top': 107, 'width': 24, 'height': 32, 'gender': {'gender': 'Male', 'confidence': 90.88662719726562}, 'age': {'minimum': 36, 'maximum': 44}}], 'date': '2023-07-08T14:32:46.885341', 'order': 1688826766}}"
572,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-15.jpg,runwayml,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 93.7738265991211, 'left': 256, 'top': 120, 'width': 24, 'height': 34, 'gender': {'gender': 'Female', 'confidence': 99.14154052734375}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T14:32:47.693764', 'order': 1688826767}}"
573,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-168.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.9015884399414, 'left': 300, 'top': 95, 'width': 27, 'height': 36, 'gender': {'gender': 'Male', 'confidence': 99.8541030883789}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T14:32:48.434628', 'order': 1688826768}}"
574,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-160.jpg,runwayml,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.05608367919922, 'left': 112, 'top': 96, 'width': 25, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 94.2245101928711}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 97.04067993164062, 'left': 68, 'top': 91, 'width': 22, 'height': 29, 'gender': {'gender': 'Male', 'confidence': 72.00981903076172}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T14:32:49.342029', 'order': 1688826769}}"
575,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-36.jpg,runwayml,0,0,0,0,0,0,"{'status': 200, 'data': {'detections': [], 'date': '2023-07-08T14:32:49.943450', 'order': 1688826769}}"
576,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-129.jpg,runwayml,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 94.90364074707031, 'left': 115, 'top': 139, 'width': 30, 'height': 33, 'gender': {'gender': 'Male', 'confidence': 96.75514221191406}, 'age': {'minimum': 34, 'maximum': 42}}], 'date': '2023-07-08T14:32:50.827194', 'order': 1688826770}}"
577,https://ik.imagekit.io/seeingthewords/data/runwayml/prompt_0/SD-RUN-P0-52.jpg,runwayml,2,0,2,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.53883361816406, 'left': 358, 'top': 4, 'width': 43, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 64.88358306884766}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 92.01639556884766, 'left': 93, 'top': 25, 'width': 36, 'height': 55, 'gender': {'gender': 'Male', 'confidence': 98.00874328613281}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-07-08T14:32:51.703029', 'order': 1688826771}}"
