,Unnamed: 0,image_id,generator,number,female,male,age_group_a,age_group_b,age_group_c,json_response
319,319,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-87.jpg,SG161222,6,1,5,0,6,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.91058349609375, 'left': 231, 'top': 136, 'width': 56, 'height': 78, 'gender': {'gender': 'Male', 'confidence': 99.86393737792969}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.9630355834961, 'left': 108, 'top': 187, 'width': 49, 'height': 69, 'gender': {'gender': 'Male', 'confidence': 99.92574310302734}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.8923568725586, 'left': 449, 'top': 227, 'width': 44, 'height': 68, 'gender': {'gender': 'Male', 'confidence': 99.57786560058594}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.92281341552734, 'left': 447, 'top': 123, 'width': 46, 'height': 66, 'gender': {'gender': 'Male', 'confidence': 99.96990966796875}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.9850845336914, 'left': 350, 'top': 143, 'width': 48, 'height': 60, 'gender': {'gender': 'Male', 'confidence': 99.81121063232422}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 94.0881576538086, 'left': 354, 'top': 238, 'width': 32, 'height': 71, 'gender': {'gender': 'Female', 'confidence': 99.83116149902344}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-07-08T10:53:58.820949', 'order': 1688813638}}"
320,320,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-27.jpg,SG161222,4,0,4,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9740982055664, 'left': 172, 'top': 65, 'width': 35, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 99.92534637451172}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.9831771850586, 'left': 319, 'top': 105, 'width': 35, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 99.33342742919922}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.93714904785156, 'left': 34, 'top': 136, 'width': 33, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 95.87239074707031}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 96.79887390136719, 'left': 109, 'top': 177, 'width': 18, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 99.86373138427734}, 'age': {'minimum': 18, 'maximum': 24}}], 'date': '2023-07-08T10:54:00.024464', 'order': 1688813640}}"
321,321,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-149.jpg,SG161222,8,0,8,0,8,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.63737487792969, 'left': 5, 'top': 135, 'width': 33, 'height': 54, 'gender': {'gender': 'Male', 'confidence': 99.37315368652344}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.9184799194336, 'left': 231, 'top': 128, 'width': 33, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 94.56244659423828}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 99.68603515625, 'left': 93, 'top': 130, 'width': 32, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 99.77677917480469}, 'age': {'minimum': 40, 'maximum': 48}}, {'confidence': 99.93560791015625, 'left': 357, 'top': 136, 'width': 31, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 79.03614044189453}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.95599365234375, 'left': 465, 'top': 144, 'width': 31, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 96.76780700683594}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.8535385131836, 'left': 196, 'top': 135, 'width': 28, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 99.893798828125}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.91856384277344, 'left': 295, 'top': 148, 'width': 27, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 99.08702087402344}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 99.55118560791016, 'left': 431, 'top': 153, 'width': 26, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 99.93865203857422}, 'age': {'minimum': 31, 'maximum': 41}}], 'date': '2023-07-08T10:54:01.380408', 'order': 1688813641}}"
322,322,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-120.jpg,SG161222,4,0,4,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.91072845458984, 'left': 377, 'top': 109, 'width': 30, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 89.27894592285156}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.77227783203125, 'left': 286, 'top': 117, 'width': 28, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 59.24591827392578}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.65657806396484, 'left': 458, 'top': 202, 'width': 25, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 98.09519958496094}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.6961441040039, 'left': 116, 'top': 132, 'width': 25, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 99.93416595458984}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-07-08T10:54:02.518988', 'order': 1688813642}}"
323,323,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-161.jpg,SG161222,5,0,5,0,5,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94244384765625, 'left': 466, 'top': 190, 'width': 34, 'height': 62, 'gender': {'gender': 'Male', 'confidence': 98.6581802368164}, 'age': {'minimum': 37, 'maximum': 45}}, {'confidence': 99.98544311523438, 'left': 99, 'top': 101, 'width': 42, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 99.90095520019531}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.59737396240234, 'left': 261, 'top': 170, 'width': 34, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 99.15682983398438}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.85743713378906, 'left': 343, 'top': 178, 'width': 32, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 98.21952056884766}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.31715393066406, 'left': 395, 'top': 209, 'width': 24, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 70.33624267578125}, 'age': {'minimum': 18, 'maximum': 26}}], 'date': '2023-07-08T10:54:03.782192', 'order': 1688813643}}"
324,324,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-43.jpg,SG161222,1,0,1,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.87429809570312, 'left': 330, 'top': 65, 'width': 52, 'height': 95, 'gender': {'gender': 'Male', 'confidence': 99.77745056152344}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-07-08T10:54:04.733220', 'order': 1688813644}}"
325,325,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-83.jpg,SG161222,5,1,4,0,5,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95469665527344, 'left': 307, 'top': 62, 'width': 45, 'height': 71, 'gender': {'gender': 'Male', 'confidence': 99.67668914794922}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.97205352783203, 'left': 24, 'top': 106, 'width': 48, 'height': 61, 'gender': {'gender': 'Male', 'confidence': 99.65484619140625}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.96894836425781, 'left': 170, 'top': 87, 'width': 44, 'height': 61, 'gender': {'gender': 'Male', 'confidence': 99.31597900390625}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.93922424316406, 'left': 444, 'top': 153, 'width': 42, 'height': 62, 'gender': {'gender': 'Female', 'confidence': 64.09154510498047}, 'age': {'minimum': 35, 'maximum': 43}}, {'confidence': 99.7303695678711, 'left': 429, 'top': 69, 'width': 39, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 99.77177429199219}, 'age': {'minimum': 45, 'maximum': 51}}], 'date': '2023-07-08T10:54:06.717039', 'order': 1688813646}}"
326,326,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-176.jpg,SG161222,9,1,8,0,9,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.97811889648438, 'left': 229, 'top': 97, 'width': 40, 'height': 53, 'gender': {'gender': 'Female', 'confidence': 90.68952941894531}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 99.90918731689453, 'left': 122, 'top': 199, 'width': 37, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 99.98954772949219}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.9303970336914, 'left': 412, 'top': 109, 'width': 35, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 85.49303436279297}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.9522476196289, 'left': 355, 'top': 87, 'width': 36, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 99.90453338623047}, 'age': {'minimum': 36, 'maximum': 44}}, {'confidence': 99.91069793701172, 'left': 14, 'top': 129, 'width': 34, 'height': 49, 'gender': {'gender': 'Male', 'confidence': 88.7445068359375}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 98.48954772949219, 'left': 91, 'top': 204, 'width': 28, 'height': 59, 'gender': {'gender': 'Male', 'confidence': 99.98430633544922}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.14385223388672, 'left': 439, 'top': 183, 'width': 28, 'height': 55, 'gender': {'gender': 'Male', 'confidence': 99.81253051757812}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.91700744628906, 'left': 382, 'top': 191, 'width': 32, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 99.09194946289062}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.96562957763672, 'left': 130, 'top': 100, 'width': 33, 'height': 45, 'gender': {'gender': 'Male', 'confidence': 99.92919921875}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-07-08T10:54:08.186809', 'order': 1688813648}}"
327,327,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-171.jpg,SG161222,5,1,4,1,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.93883514404297, 'left': 388, 'top': 228, 'width': 47, 'height': 74, 'gender': {'gender': 'Male', 'confidence': 91.48487091064453}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.97417449951172, 'left': 319, 'top': 219, 'width': 44, 'height': 58, 'gender': {'gender': 'Male', 'confidence': 90.64468383789062}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 99.95796966552734, 'left': 132, 'top': 219, 'width': 44, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 98.11090850830078}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.96884155273438, 'left': 219, 'top': 182, 'width': 39, 'height': 59, 'gender': {'gender': 'Male', 'confidence': 79.9529037475586}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 92.34168243408203, 'left': 41, 'top': 238, 'width': 24, 'height': 52, 'gender': {'gender': 'Female', 'confidence': 99.734619140625}, 'age': {'minimum': 6, 'maximum': 12}}], 'date': '2023-07-08T10:54:09.758410', 'order': 1688813649}}"
328,328,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-170.jpg,SG161222,7,0,7,0,7,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.97748565673828, 'left': 27, 'top': 137, 'width': 35, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 99.95478820800781}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.96465301513672, 'left': 316, 'top': 128, 'width': 36, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 99.96434783935547}, 'age': {'minimum': 37, 'maximum': 45}}, {'confidence': 99.96095275878906, 'left': 217, 'top': 111, 'width': 31, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 95.68800354003906}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.81586456298828, 'left': 443, 'top': 132, 'width': 35, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 98.6372299194336}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.93582153320312, 'left': 103, 'top': 125, 'width': 32, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 99.97262573242188}, 'age': {'minimum': 36, 'maximum': 44}}, {'confidence': 99.8533935546875, 'left': 383, 'top': 144, 'width': 32, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 89.80501556396484}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.95098114013672, 'left': 144, 'top': 119, 'width': 29, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 95.80790710449219}, 'age': {'minimum': 29, 'maximum': 39}}], 'date': '2023-07-08T10:54:10.991003', 'order': 1688813650}}"
329,329,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-144.jpg,SG161222,10,3,7,0,10,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.90525817871094, 'left': 124, 'top': 214, 'width': 40, 'height': 59, 'gender': {'gender': 'Male', 'confidence': 99.592529296875}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.85252380371094, 'left': 363, 'top': 207, 'width': 40, 'height': 58, 'gender': {'gender': 'Male', 'confidence': 97.10054016113281}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.98062133789062, 'left': 375, 'top': 76, 'width': 39, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 88.18350982666016}, 'age': {'minimum': 19, 'maximum': 27}}, {'confidence': 99.9708023071289, 'left': 150, 'top': 108, 'width': 37, 'height': 53, 'gender': {'gender': 'Male', 'confidence': 97.81121826171875}, 'age': {'minimum': 33, 'maximum': 41}}, {'confidence': 99.80445861816406, 'left': 82, 'top': 122, 'width': 35, 'height': 56, 'gender': {'gender': 'Male', 'confidence': 99.80284881591797}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.33808135986328, 'left': 1, 'top': 121, 'width': 35, 'height': 53, 'gender': {'gender': 'Male', 'confidence': 99.14064025878906}, 'age': {'minimum': 41, 'maximum': 49}}, {'confidence': 99.97828674316406, 'left': 162, 'top': 193, 'width': 35, 'height': 52, 'gender': {'gender': 'Male', 'confidence': 99.91302490234375}, 'age': {'minimum': 48, 'maximum': 56}}, {'confidence': 99.94120788574219, 'left': 297, 'top': 109, 'width': 36, 'height': 47, 'gender': {'gender': 'Female', 'confidence': 51.96292495727539}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.9560546875, 'left': 259, 'top': 107, 'width': 33, 'height': 47, 'gender': {'gender': 'Female', 'confidence': 97.73628997802734}, 'age': {'minimum': 37, 'maximum': 45}}, {'confidence': 99.85538482666016, 'left': 198, 'top': 135, 'width': 17, 'height': 21, 'gender': {'gender': 'Female', 'confidence': 99.92994689941406}, 'age': {'minimum': 18, 'maximum': 24}}], 'date': '2023-07-08T10:54:12.634284', 'order': 1688813652}}"
330,330,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-199.jpg,SG161222,4,1,3,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.98262786865234, 'left': 337, 'top': 70, 'width': 55, 'height': 60, 'gender': {'gender': 'Male', 'confidence': 98.27717590332031}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.85322570800781, 'left': 49, 'top': 84, 'width': 48, 'height': 65, 'gender': {'gender': 'Male', 'confidence': 99.98108673095703}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.96359252929688, 'left': 246, 'top': 55, 'width': 49, 'height': 64, 'gender': {'gender': 'Male', 'confidence': 99.86349487304688}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.72492980957031, 'left': 370, 'top': 189, 'width': 43, 'height': 69, 'gender': {'gender': 'Female', 'confidence': 99.74911499023438}, 'age': {'minimum': 18, 'maximum': 24}}], 'date': '2023-07-08T10:54:13.747699', 'order': 1688813653}}"
331,331,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-97.jpg,SG161222,5,1,4,0,5,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.86995697021484, 'left': 361, 'top': 203, 'width': 51, 'height': 83, 'gender': {'gender': 'Male', 'confidence': 98.64569091796875}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.93009948730469, 'left': 214, 'top': 83, 'width': 53, 'height': 73, 'gender': {'gender': 'Male', 'confidence': 99.9233627319336}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.89796447753906, 'left': 457, 'top': 165, 'width': 47, 'height': 78, 'gender': {'gender': 'Male', 'confidence': 99.9743881225586}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.86663055419922, 'left': 12, 'top': 170, 'width': 46, 'height': 70, 'gender': {'gender': 'Male', 'confidence': 98.6407470703125}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.73104858398438, 'left': 105, 'top': 202, 'width': 43, 'height': 70, 'gender': {'gender': 'Female', 'confidence': 97.3136978149414}, 'age': {'minimum': 20, 'maximum': 28}}], 'date': '2023-07-08T10:54:15.061620', 'order': 1688813655}}"
332,332,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-112.jpg,SG161222,5,0,5,0,5,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.85929107666016, 'left': 239, 'top': 35, 'width': 39, 'height': 55, 'gender': {'gender': 'Male', 'confidence': 99.83031463623047}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.66790771484375, 'left': 409, 'top': 103, 'width': 34, 'height': 54, 'gender': {'gender': 'Male', 'confidence': 98.2238998413086}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.69820404052734, 'left': 54, 'top': 104, 'width': 35, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 98.11320495605469}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.80390930175781, 'left': 353, 'top': 203, 'width': 32, 'height': 51, 'gender': {'gender': 'Male', 'confidence': 99.78266906738281}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 98.74195098876953, 'left': 134, 'top': 203, 'width': 24, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 99.08255004882812}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-07-08T10:54:16.385738', 'order': 1688813656}}"
333,333,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-46.jpg,SG161222,10,4,6,0,10,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.58599090576172, 'left': 409, 'top': 279, 'width': 37, 'height': 67, 'gender': {'gender': 'Male', 'confidence': 99.33219146728516}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.62150573730469, 'left': 39, 'top': 251, 'width': 35, 'height': 62, 'gender': {'gender': 'Female', 'confidence': 86.2552261352539}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.96343994140625, 'left': 221, 'top': 149, 'width': 35, 'height': 58, 'gender': {'gender': 'Female', 'confidence': 99.27870178222656}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 98.80353546142578, 'left': 465, 'top': 195, 'width': 38, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 99.21309661865234}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.98490905761719, 'left': 367, 'top': 164, 'width': 37, 'height': 48, 'gender': {'gender': 'Female', 'confidence': 95.28166198730469}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.95407104492188, 'left': 321, 'top': 174, 'width': 33, 'height': 48, 'gender': {'gender': 'Male', 'confidence': 99.89617919921875}, 'age': {'minimum': 36, 'maximum': 44}}, {'confidence': 99.90052795410156, 'left': 24, 'top': 170, 'width': 33, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 98.43966674804688}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.96210479736328, 'left': 82, 'top': 164, 'width': 32, 'height': 42, 'gender': {'gender': 'Female', 'confidence': 77.30725860595703}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 99.72647094726562, 'left': 140, 'top': 184, 'width': 32, 'height': 41, 'gender': {'gender': 'Male', 'confidence': 66.79654693603516}, 'age': {'minimum': 27, 'maximum': 37}}, {'confidence': 99.97432708740234, 'left': 280, 'top': 160, 'width': 30, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 99.99407958984375}, 'age': {'minimum': 33, 'maximum': 41}}], 'date': '2023-07-08T10:54:17.840188', 'order': 1688813657}}"
334,334,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-173.jpg,SG161222,5,0,5,0,5,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.97650146484375, 'left': 415, 'top': 148, 'width': 46, 'height': 69, 'gender': {'gender': 'Male', 'confidence': 99.8912124633789}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.68675994873047, 'left': 321, 'top': 201, 'width': 39, 'height': 67, 'gender': {'gender': 'Male', 'confidence': 54.883514404296875}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.96488952636719, 'left': 44, 'top': 188, 'width': 46, 'height': 57, 'gender': {'gender': 'Male', 'confidence': 99.89236450195312}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 99.98976135253906, 'left': 226, 'top': 145, 'width': 42, 'height': 58, 'gender': {'gender': 'Male', 'confidence': 97.98465728759766}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.9405746459961, 'left': 140, 'top': 173, 'width': 43, 'height': 56, 'gender': {'gender': 'Male', 'confidence': 99.81231689453125}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T10:54:19.113746', 'order': 1688813659}}"
335,335,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-13.jpg,SG161222,3,0,3,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94232940673828, 'left': 235, 'top': 16, 'width': 35, 'height': 53, 'gender': {'gender': 'Male', 'confidence': 98.13014221191406}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 99.30919647216797, 'left': 88, 'top': 41, 'width': 36, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 96.51057434082031}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 96.02152252197266, 'left': 379, 'top': 46, 'width': 36, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 97.79672241210938}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T10:54:20.273827', 'order': 1688813660}}"
336,336,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-60.jpg,SG161222,4,1,3,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94853973388672, 'left': 217, 'top': 52, 'width': 61, 'height': 86, 'gender': {'gender': 'Male', 'confidence': 99.79312896728516}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.86727142333984, 'left': 395, 'top': 88, 'width': 56, 'height': 81, 'gender': {'gender': 'Male', 'confidence': 99.98402404785156}, 'age': {'minimum': 37, 'maximum': 45}}, {'confidence': 99.91036987304688, 'left': 62, 'top': 97, 'width': 58, 'height': 74, 'gender': {'gender': 'Male', 'confidence': 99.67510986328125}, 'age': {'minimum': 38, 'maximum': 46}}, {'confidence': 94.76128387451172, 'left': 413, 'top': 190, 'width': 31, 'height': 75, 'gender': {'gender': 'Female', 'confidence': 86.9677505493164}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-07-08T10:54:21.599622', 'order': 1688813661}}"
337,337,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-99.jpg,SG161222,7,1,6,0,7,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.77808380126953, 'left': 243, 'top': 117, 'width': 40, 'height': 55, 'gender': {'gender': 'Male', 'confidence': 99.96961212158203}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.79621124267578, 'left': 438, 'top': 78, 'width': 32, 'height': 50, 'gender': {'gender': 'Male', 'confidence': 94.90636444091797}, 'age': {'minimum': 31, 'maximum': 41}}, {'confidence': 99.69218444824219, 'left': 36, 'top': 82, 'width': 33, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 99.34090423583984}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.71347045898438, 'left': 384, 'top': 89, 'width': 32, 'height': 47, 'gender': {'gender': 'Male', 'confidence': 99.38895416259766}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.94751739501953, 'left': 100, 'top': 90, 'width': 32, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 96.2459945678711}, 'age': {'minimum': 26, 'maximum': 36}}, {'confidence': 98.91913604736328, 'left': 351, 'top': 330, 'width': 20, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 99.18441009521484}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 98.0616455078125, 'left': 151, 'top': 306, 'width': 22, 'height': 42, 'gender': {'gender': 'Female', 'confidence': 92.20323944091797}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-07-08T10:54:22.884226', 'order': 1688813662}}"
338,338,https://ik.imagekit.io/seeingthewords/data/SG161222/prompt_3/SD-SG16-P3-28.jpg,SG161222,4,1,3,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9794921875, 'left': 292, 'top': 101, 'width': 63, 'height': 87, 'gender': {'gender': 'Male', 'confidence': 99.62948608398438}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.75846862792969, 'left': 162, 'top': 98, 'width': 56, 'height': 83, 'gender': {'gender': 'Male', 'confidence': 94.74758911132812}, 'age': {'minimum': 33, 'maximum': 41}}, {'confidence': 99.9169921875, 'left': 112, 'top': 106, 'width': 55, 'height': 83, 'gender': {'gender': 'Male', 'confidence': 99.48294830322266}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 97.91527557373047, 'left': 406, 'top': 78, 'width': 46, 'height': 88, 'gender': {'gender': 'Female', 'confidence': 83.99036407470703}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-07-08T10:54:24.164490', 'order': 1688813664}}"
